Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
1c7335fde2d3d54a05a8bb01baceca3a,New York,New York,No,100
42e22cb3fb97262a9f02575423971333,Provo,Utah,Yes,846
83d6f1e8758f452446a56f7a61dd130d,,other,No,
52957506095ad768c5e8aaf4c8abbf45,Lehi,Utah,No,840
afe67b878162feaee32acd1f3779ae4a,Alpine,Utah,No,840
0bc01a0e8fc9bd6f981ffb4f82575deb,,Utah,Yes,840
0d407aa3499bd9058693726a4d0669e8,Lehi,Utah,No,840
88e59528673ea9a27a2808bf6f4eb6eb,American Fork,Utah,No,840
044b25f144d6cb0e07a533d42230e7a3,Lehi,Utah,No,840
f22e515d81f3eba72427ae48bc7cfcd4,Pleasant Grove,Utah,No,840
1d1143241131008f455b07697c23e411,Lehi,Utah,No,840
f92019bc7b8bc37ee37761ea1442f95e,,other,No,
04546c06e900f9437826c40deb4355fb,Pleasant Grove,Utah,No,840
a8bd589c006fad9e988a3edc8ef15d7b,Arlington,Virginia,No,222
ecb820ea0255c8b9fff3b824e2fb74e3,Middle Village,New York,No,113
b92db16e50fd15c1f914e3e2dba3e8bf,,New Hampshire,No,032
6a183da10cd666ff6b0a9c720c34f024,Park City,Utah,No,840
30fe6d79ada395149c26322359d19928,Perrysburg,Ohio,No,435
03317075007cbd08f20dac07aad3b84a,New York,New York,No,100
2e874ea743bd5073abecc35619cb2faa,Middle Village,New York,No,113
dd3e2dc42209ad43596d354b622bcfcd,West Hempstead,New York,Yes,115
5c2b3f1707c83551569dc26988e3485a,Astoria,New York,No,111
ab1eb136af8f9e3b8d480849c46f6513,Jersey City,New Jersey,No,073
cf52d887a6a3fe69bb84ace2161b308f,Newtonville,Massachusetts,No,024
07da7f221b83be6c6b7c6c11cd4d03ac,Park City,Utah,No,840
d584bb513f0f2bee75b8d6551f21b209,Cambria Heights,New York,No,114
cdb1ac8e1b21163077bd5c324b1a598e,Astoria,New York,No,111
8fb412b4ba4925da8175095d838568fd,Quakertown,Pennsylvania,No,189
8a52a3719d35839ade6cc83d72a0d165,Middle Village,New York,No,113
7fc8e6aa2437059f9bf8d0d82f4a22dc,Falls Church,Virginia,No,220
4ddb87d697dae7ab4e10d66f356896c5,Park City,Utah,Yes,840
06b4ff12cf15d32360585c36e46a8cf2,Manassas,Virginia,No,201
9281d2db27e404af329f3327819fde7b,Redmond,Washington,No,980
0f86fad0f5ff25037dbbf93f7d252437,,Arizona,No,
b2d46b2581d8be1a58df2f303ca242d9,Provo,Utah,No,846
ccb9988a7d64e581c9ff8392f64e8853,Provo,Utah,No,846
febfbbbc52245aec709b0169c7761efa,Provo,Utah,No,846
60aaad562343b39c55f22e2bb168de40,Provo,Utah,No,846
00d753c809b8bf0c29ccf8e31daf2a73,Mesa,Arizona,No,852
69be51ed686502a5aac928b4415a22e2,Provo,Utah,No,846
6d1b67502ce7669d30cc5340ff48d958,Provo,Utah,No,846
ae418eacae1e4313eed849ecc4d5fce6,,other,No,
53f8d0859a61e540b088430b8fd7be50,Provo,Utah,No,846
4c983c2f43a9d349cf52d2c1d472696b,,other,No,
b70089ef45f8f3ca79b559170839d3c7,Los Alamitos,California,No,907
59915627e752984b1200dd620b33e915,Provo,Utah,No,846
bd51e6079e79c84a97da4234c325450a,,other,No,
ef595cceb8aa6370b20dba1cb51004f2,Provo,Utah,No,846
b33f0b68eff9bedda58ee3b7f7a25788,Provo,Utah,No,846
f603b30d83b1b6f3e34cd7b052cc4ba9,American Fork,Utah,Yes,840
c4d6e4d4b54d8f9b961f30d0de3a76cf,Mukilteo,Washington,No,982
052a3c401e6f7afda4e008960fbbe5eb,,South Dakota,No,571
95659003f7bb8f95385b1f0e47a43ed0,,other,No,
ca2f7dce48ffd0758225379b689b3fbb,Provo,Utah,No,846
aa4c1c1b8211b0bca0bb958e425372cf,Gaithersburg,Maryland,No,208
5582d6b6a9b75f5af7e8404b6e0737ad,Provo,Utah,No,846
abd52c66fa8ab6ab5b4ba56aa651f8a0,Provo,Utah,Yes,846
77134cd95ddad83596084895c1ce5b8b,Sanford,Utah,No,327
397f47094c42bdbccc5a7fec23d5d4b5,Orem,Utah,No,840
2198dace918e5dd6ecdf423672d61304,Provo,Utah,No,846
afde0763a0284dea1e1bfa3d1a726818,Glenwood,New York,Yes,074
7ec33ce276e45f217fc2009c8f7e8bc9,Provo,Utah,No,846
af4b937756f4614575e473810f4c2b9c,Provo,Utah,No,846
21f6e5cd5afcf2d00012557665792e8c,,other,Yes,
9de7525df42b4e4d97ccb7cb9050900c,Provo,Utah,No,846
ff08405e8016617a570b8db00b16ca1c,Provo,Utah,No,846
341d52fbf5ef4cd9aa3d4d59839e6a09,Provo,Utah,No,846
3a6856d542f5c717d44b5cba9cf47592,Provo,Utah,No,846
ad8976220104bdb4140386f9bddd0029,,Utah,No,
da5f6a621ca9887ac9ead76ec20d1bcc,,Utah,No,
09a0fa37d7079f8fab91334229882ad1,San Francisco,California,No,941
7b98bc728ed7b01e0d850c4b845dad4c,,Maryland,No,
5116de9c50fafbc81902282314e8fcee,Pittsburgh,Pennsylvania,No,152
e1e3b5cd0b74593616775146da035c06,,Utah,No,
0166522c47b88ee17036d8cd180b3440,,Utah,No,
defae3e40c0984ac30eda0059be4a176,Logan,Utah,No,843
fd47f6e2c4ba2d9d2eba3be65d743a87,,Utah,No,841
078c92f4a2cb0a384e365ebfa0c79fbe,Arlington,Virginia,No,222
0c3cd9f228779fa77cb35843c5c586ec,,Utah,Yes,841
d24c59c69444571023f7128f97e219ee,Hyde Park,Utah,No,843
dfac55bc8dde7c8047ae91352ed96874,Byron,Georgia,No,310
e41beebf44970fe0e2fbea81b3ff51ad,Fort Rucker,Alabama,No,363
8d2cc94d6da93dad8d8e0850b7de3c65,Pasco,Washington,No,993
816876310356cf4896cec51c43c84824,Sandy,Utah,No,840
1972ec3c0499b6be055b8e1c01b16d5a,Eastchester,New York,No,107
b765e7fc7706c0861ae1bfbbeb3183d6,Salt Lake City,Utah,No,841
5e99bf99f8241e40fa618378a2ce70b8,Salt Lake City,Utah,No,841
210201fafedbb6c919bd9b03fb61ce33,Salt Lake City,Utah,No,841
028ee144b6642fbba0fec9b38c3e761e,Salt Lake City,Utah,No,841
c70e4924429af630616841f4e1697c80,Salt Lake City,Utah,No,841
072c46043b66f92962cbe3feeb70d352,Salt Lake City,Utah,No,841
473d47d57d9bf50456f53f1ff3b57f5f,Salt Lake City,Utah,Yes,841
af5a6db93cd2d9ab29ef2bb2895a8328,Midvale,Utah,No,840
692601a8c24b8f3d528e40ab36fb9ec9,Salt Lake City,Utah,No,841
f0ed1ffb83e29407a23f590f692f87e0,Salt Lake City,Utah,Yes,841
12ee65bcbeed420bdcef3c929bc2537a,Salt Lake City,Utah,No,841
12fcf2d96582be3ec5c1d819a03962a5,New York,New York,No,101
9863c416b799eddf812dd7665cbd3e67,West Jordan,Utah,No,840
b2b17da61f21d04b6cc84643c0db4b62,,Utah,No,841
0294e24912b0d4dd79ad12bebe0cd3d6,Gainesville,Virginia,No,201
c085f00690f94abd3220ce8d71ad2c1b,Salem,Oregon,No,973
2b0ce18aac582527a4d531375bf6d8b9,,Idaho,No,836
340b806f6b78e45f66d4b0baa6ede4a9,,Utah,No,840
fcd6058fe1eb7f4db6e7455b728498f1,Salt Lake City,Utah,No,841
3ab28338e551715e30470175117c70b6,Jamesburg,New Jersey,No,088
d36ad94ddefae00205ff8ea594de5021,Salt Lake City,Utah,No,841
f537f770344ea4ec29dcc7665b1f0a4d,Morgantown,West Virginia,No,265
a9e71c53419d2fecd829b247afbaf9a6,,Illinois,No,
bc93b1b04a8f65c3e766ac6b77865e4c,Gaylord,Michigan,No,497
28700c5a964cb1c0ec3918bd312b0372,Geneva,Illinois,No,601
f1ca8756985d56cc6ae20c212de34db6,,Utah,No,
8d4c8f7474670141d18e212ffd5675e2,Portland,Oregon,No,972
217e1c5bf0d7d1d590bf6e09e4e53165,Chicago,Illinois,No,606
d675ca217be9ae10d6f54ee748546b1f,Cheyenne,Wyoming,No,820
d9af00e5607b0b367e9b799f93a085bf,Rockville,Maryland,No,208
74ec08c7f6606a1b664a8e88b3c64b42,Grand Rapids,Michigan,No,495
4c47d319671ef8084117e7b0fb35c237,,California,No,
19f2be3d57ca7380647988fc55ba21ed,South Richmond Hill,New York,Yes,114
a286d55c842ab0dd141b5e35c69985ae,Ogden,Utah,No,844
b448dc222c04555cbbe5313a8fed0b31,Evansville,Wisconsin,No,535
c1022cf8272ead52ff667859cf1895f8,Ogden,Utah,No,844
5af35048a6bb59a540a415aca93e9952,Portage,Michigan,No,490
09c681a0a988273a42e094216f35b6a1,Farmington,Michigan,No,483
2bf3708804362cfdea233abfc8c56a77,Royal Oak,Michigan,No,480
8a3fa5cac5a91c4ea12a41c43a8a305a,Salt Lake City,Utah,No,841
a5f85f27663fa1348fbc61a28e46b67e,Albuquerque,New Mexico,No,871
9f777d179681fd021f5edc4a55b0c506,Caledonia,Michigan,No,493
e95351fa5cef3f12d292017cf06515c6,Grand Rapids,Michigan,No,495
5fd807b53c3ca669ce9df96e1e4d07d9,Benicia,California,No,945
16705c08bf9e9175936c79cceb154b3a,Caledonia,Michigan,No,493
6f724e59bfad4ea05fcb8364ddad5c6d,Camp Point,Illinois,Yes,623
180418691fbf94171587ac69fa0898b5,Grand Rapids,Michigan,No,495
5f9ef078bcb6e4b2ebe3db541b6530b2,Girard,Ohio,Yes,444
e64a9d261130b0f8be91d6acaca59747,Fort Walton Beach,Florida,Yes,325
7e1f1954f5332107f5e87c5c4742c227,Amarillo,Texas,Yes,791
65116ddd0bda7c43498a005ef8434a43,New Braunfels,Texas,Yes,781
7fc23b444688475804e01ae2d2357354,Ogden,Utah,No,844
561f1553a73fbbb2f07fc3104479e6f9,Murchison,Texas,No,757
1ddf8580e3d4b61c955e2d949bd647d7,Altadena,California,Yes,910
80f14878180c684e20dad51101a4d823,Hurricane,Utah,No,847
b2a63efc8e5d68296496c30f46bc81f5,Ogden,Utah,No,844
09cc564498c50cf5415e7e086f217090,,other,Yes,
0b91c6fb0fa7750859b8dac8ebeb07e1,Simi Valley,California,No,930
435c96d1b9f5b61afc498bb6d225b5c1,Ogden,Utah,No,844
b2a76ae2154f4155d7ca40541600e2b2,Kaysville,Utah,No,840
6be1dd6c8498bc87da92e69d097c9cbf,South Jordan,Utah,No,840
3c983811c4bdf9952e83cd24f418487b,Smithfield,Utah,Yes,843
917d19db06a61d130a2a4a3b6cae2047,Logan,Utah,Yes,843
c0f9b7994d505991ca9ba4722071bfdf,Wellsville,Utah,No,843
a9927fe23fabdb30ea3e26faa706cc8a,Las Vegas,Nevada,No,891
e679eb8de427a40d656f4db270b9c34c,Smithfield,Utah,No,843
03e719f2b336e6de85ee8a08da512887,Hyde Park,Utah,No,843
5ce66e3a53d1547ebcaa6556305fe973,Logan,Utah,No,843
9237ac90b6a200508596442115551599,Logan,Utah,No,843
69a16559c8ff3598139e6df412e98123,Logan,Utah,No,843
be7becb0f1851adcea909eb1aa6387b2,Smithfield,Utah,No,843
c937f67ab33ef17a9cc39f70245a40fd,,other,Yes,
c75b886f0a91ea178e1f1198b04242cc,Logan,Utah,No,843
54c47775deaa465ea725588d362c2b92,Logan,Utah,No,843
e8068be226afd991131cfebde852fa16,Longmont,Colorado,No,805
ec98547e8afdc0d1938c29075b329e84,Logan,Utah,No,843
93232df027a54403b0aa7b4905c79731,Logan,Utah,No,843
116afdaa6282e00bd98bd24d7bdec119,Logan,Utah,No,843
52addbb9189fe491dd175b45dd5958f0,Logan,Utah,No,843
fb63d00f00eb94f7e9f6e5c4507db2ae,Logan,Utah,No,843
ae7c502fcf60cb143b70efa153642267,Fillmore,Utah,No,846
deb2c4ed6a16ee13f6abfba9498fd284,Richmond,Utah,No,843
a5c22d3090500ca9799ca80f11cfc9d7,Logan,Utah,No,843
820f1de6f9983ad44a30105424171047,Providence,Utah,No,843
5aa1041922139dbf8d8e90e19da03a82,Logan,Utah,No,843
f10d5b2ea03f0b78eced14974af88153,Logan,Utah,No,843
4e5372b1200d9c809dcd7fa28f5c5b03,Smithfield,Utah,No,843
09b6f41efec679c780f3a29102efc313,North Salt Lake,Utah,Yes,840
88e9c2203cb6d38e48221da3aa012db9,Bountiful,Utah,No,840
f1408bba0440412683e40348d22a7205,Midvale,Utah,No,840
1a11faad5b3cff3a7471511a3fe41950,Jacksonville,Florida,No,322
f3e24eeae178bcc1bdf5a92ea3fb97ac,Salt Lake City,Utah,No,841
77a0ac020d6b629d3112b232bbd556df,Sandy,Utah,No,840
c391390c032bb2f43e1425e6884f111e,Willow Spring,North Carolina,No,275
b89b6ed105e35830b876ca6be169cd91,Elk Grove Village,Illinois,No,600
8f9134a9bb997f8e24d0779ae621eddb,Sandy,Utah,No,840
416713eb7c94713bd4e948b4ff78f193,,Utah,No,
f6adfa9e20d7eaf42387f5931d37d6e2,,other,No,
1a684a459ea3a115ea4035b224035a13,,other,No,
389e4c7ab798976f8a5ec9fc187b92a6,West Jordan,Utah,No,840
3a3985a63d302bce2b38f6894e187e55,Bentonville,Arkansas,No,727
1c87e8f6997b4c6092f7c5c63e2c5d5b,West Jordan,Utah,Yes,840
540453dfc64baab3312bb4486dee334b,Newport Beach,California,No,926
316227240198baf6aff3ede4bf47f961,Sandy,Utah,No,840
c48e2fe1c61b9261ae6d49baf69d67d1,Sandy,Utah,No,840
c46296ecc0775c499193cd1f9bd330c5,Sandy,Utah,No,840
ddc5720ba4a8d10c768785ac4b4f30b6,Sandy,Utah,No,840
169eee4f4dd13c9c409cced2ca2ec185,Sandy,Utah,No,840
682bf29d7441d65113e4e6cf2b7d732a,,other,No,
9e5dc8b547b19dff055e40290033c1f7,Shacklefords,Virginia,Yes,231
e0afcd8f71ee28045f3e45a99eefb7cb,,other,No,
ac4e8178863e71c51f13b5b559952668,Redding,Connecticut,No,068
11da3072dd12453f826a5c1d1b700553,,other,No,
39b265e69a330007d4fe69533dea1df4,Midvale,Utah,No,840
6b9350e11a1384b9b8c7e6b493d6f2cb,Sandy,Utah,No,840
ba9e819ca00492d8a881f7b476ead363,Ridgecrest,California,No,935
89410ecb5fea21dff294dd60314c4b2a,Midvale,Utah,Yes,840
5ff8f0e9a069a7076b289ed25eae6e74,,Utah,Yes,
869d9b24968fdd58bfafb10c2b97628b,Salt Lake City,Utah,No,841
90f6cd0870dd4b0efe3e14ad261199b0,Paradise,California,Yes,959
6d1d0c3272becc989cc94de4a8c9ffc6,,Utah,No,
7f7785df9ce5674ef050ee7c57d5c625,Salt Lake City,Utah,No,841
f7d87cb36a09c9e9ee160ccd5be89c4a,Midvale,Utah,No,840
045ed809c34a1495432416c66fb98935,Sandy,Utah,No,840
fa578b12814e699f47a762ee72714d34,Savannah,Tennessee,Yes,383
9be261934b1a212052b2ff97d4f852d1,Bakersfield,California,Yes,933
97c0dfd2891e5ea16bc313b4f567fc1c,Salt Lake City,Utah,Yes,841
9d17779562af7c929a5fc85ea3982da3,Salt Lake City,Utah,No,841
bbfc6dc016a20de9ceef39a524a9d1dd,American Fork,Utah,No,840
98005c4779752b3882f662d76f09ba92,Midvale,Utah,Yes,840
ee1ca09b888a21f5b0f59043da541dd3,Brentwood,California,No,945
855f733c19ad6cede5d152caeccc8251,West Jordan,other,No,840
20db797ed0587b9754e14cf0f2ecee6b,Salt Lake City,Utah,Yes,841
c349c2f5898918724326d5530ad2796c,Ogden,Utah,No,844
92e38ad877b1d9ada980edf189e412eb,Sandy,Utah,No,840
3f2715839aebd175c4d2b48e411d9983,Bradenton,Florida,No,342
b6cd134ee63bf58b96dac3ffeef15bd6,Tacoma,Washington,No,984
1ed63e0587532bb9d6d92b80b9c73fbc,Vail,Arizona,No,856
d1f1ff189ffeb2f9999d68285967839e,South Jordan,Utah,No,840
4eb862c2aed7e5091a46aca329dc4a1a,South Jordan,Utah,No,840
0da361189719c9498af84c6a7ad5aab6,Sandy,Utah,No,840
d15ae07ee58c112f98ac9c70a2bae63b,Menlo Park,California,No,940
cd553ea81101a1777c9fddd550c8d2f2,South Jordan,Utah,No,840
6404f82bc8bb9faa580575b49db21d69,South Jordan,Utah,No,840
eef1d6aa348908ba4507f26ffaf23a4b,Pittsburgh,Pennsylvania,Yes,152
f0bcbd7f1d1b099dbb629439839122e0,South Jordan,Utah,No,840
b24fbc9114052270b2779c69e0222f56,South Jordan,Utah,No,840
010666a6ed9c6563e79e644c4ef66a7e,Sandy,Utah,No,840
ccb8e309ed435ccacb3a38742a77a0a6,Sandy,Utah,No,840
ef2a7d4530343c3e8fc4edae787b6a74,Ivins,Utah,No,847
2942c24d48a65d3b75406253421455a0,Jacksonville Beach,Florida,Yes,322
34727e5267c4f9fc3982b5cb51db7e4b,Sandy,Utah,No,840
867b88b6b1f1967e9cf2268dd12ba464,Bozeman,Montana,No,597
489b85cd07061bada1ee33973782404c,,other,Yes,
6d7839d236396cd1dcda2b99d86a7052,Atlanta,Georgia,No,303
77f05ed5eeb1af34596258edc4c45f58,Atlanta,Georgia,No,303
5bbb266519aafd24b93b48e01c205e28,Greensboro,Georgia,No,306
f5579a7b8096bbde676cd63edfeb3715,Alpharetta,Georgia,No,300
ca71dee4e2a5defa1359699d00bbd4a9,Atlanta,Georgia,No,303
776d1a17edb3ae9dda94d666c466b892,Sandy,Utah,No,840
59b0269c36da7c6b0861da30c7cc2025,Sandy,Utah,Yes,840
50253b9d44be2c52e71aaad44051b86e,,Utah,No,840
f4ffb013a7322ad2e2ae15fe3e8819b0,Sandy,Utah,Yes,840
723ccf49dc6b99b12c57f6febe0b763c,Sandy,Utah,Yes,840
e32c872edfa33ff8c5ab66b65d656a76,Ogden,Utah,No,844
bf90c5fd489a8410d7b030328c87939e,Sandy,Utah,No,840
8f6ac27ccd306bd1cf16e6010c15e15f,Salt Lake City,Utah,Yes,841
8edb40c0d173d54a2dd8ceeab81b81eb,,Utah,No,840
4e5aa0866b5d1bef4282d721a011b7b5,Jefferson City,Montana,No,596
6e9dfa8e8b877a70d6dc05512abec02f,,Utah,Yes,840
0b65de2dfcb3bf6351bcff18b8847cc6,Saint Petersburg,Florida,No,337
71c470837f256dc1fb3b97b9d87009c9,Salt Lake City,Utah,No,841
4d16954cb7d871b0aed54261c962c2ec,Salt Lake City,Utah,No,841
201fee4f81b6de0dcaf5929d52e042c0,Salt Lake City,Utah,Yes,841
e299dfa09f1909396a0c99beb38c76f2,Alpine,Utah,No,840
dc6cf26bf1f203108c06e258aa5c4196,Salt Lake City,Utah,No,841
0eb7d6d2ec53a6f8218001d4782facb0,Sandy,Utah,No,840
cfd5494f582f013b948797169a3c8b55,San Diego,California,No,921
654064475d81025ace87ba3ff1d61c41,Clearfield,Utah,No,840
d599c15b73d70fb411c121cb3034aaaf,Provo,Utah,No,846
14891ae3824b54953df1a45be5bb1a80,Germantown,Tennessee,No,381
ceceb65f07adbe204e64d79093e6afa9,Salt Lake City,Utah,No,841
f9377a0a456baf22549b44ccdef23712,Kaysville,Utah,No,840
c8923bb5eb7a0d9bf8da39bc78d2ebc4,Layton,other,Yes,840
28655c799ada5da369fa810659fc7bba,Sandy,Utah,No,840
2b08249c33c9f46b7061726f6ff84961,Sandy,Utah,No,840
9ab953815f5ecfa86b12361ab6ac5d26,Sandy,Utah,No,840
8a816d1e5a04ea9e453ce26e50d728c6,Sandy,Utah,No,840
eabfa68258106807b83f95e2e7929f78,Petaluma,California,No,949
d164134296136ca9096495b3002a3b47,Draper,Utah,No,840
72aa6bebaa1a06ea696458d827774a19,Draper,Utah,No,840
60956543dfbcf854a3e53968779137cd,Rohnert Park,California,No,949
a2154938bb9847cc98eaa0da6c5b0f01,,other,Yes,
e1bec6af6f96267472b55a183564b238,Springville,Utah,No,846
1a411fc06d67cf16b2048e28d3602a89,Sandy,Utah,Yes,840
30aad732967ef01b0ec34a24a50b43a1,Sandy,Utah,No,840
d3a8b5f6e61251af60a41e53e57c9cb2,,Utah,No,
00fdba9dc3c11a81f03a56a11af6f742,Nephi,Utah,Yes,846
86b4205bdc965bfb51ec31375b285ae3,Draper,Utah,Yes,840
08a3211f0494702ff89125546e1a9b54,Draper,Utah,No,840
6a59dc02b08444a0310b335e8e82ca9c,Draper,Utah,No,840
19eabd406b452830513a5c2345bfd030,Sandy,Utah,Yes,840
02f9fb85b635593f5ccf2d38a5e7765e,Sandy,Utah,No,840
19cbb33222420ad6579430e48bcc3e90,Sandy,Utah,Yes,840
13ba515489596d3bd1bd1178c833c02a,,Pennsylvania,No,
745b0559953f39883ff9081ef7a7116c,Sandy,Utah,No,840
c75220f056c08ba074d8cb9c34161c6d,New York,New York,No,100
3c75bd808695eb4c82f1e9720538e754,Sandy,Utah,No,840
1a46b4263708564844c4a68af9425185,Sandy,Utah,No,840
988288c932e6de1f2afe23f4cd6c563c,Draper,Utah,No,840
9daba10ab2fc7616328a6e213c9554ce,Sandy,Utah,No,840
a371cb634c51cc8a6c6e884c2e06a405,Sandy,Utah,No,840
7371fe3953f4c53a491d25ef1bda5152,Sandy,Utah,No,840
c748ebdf0607b2a1f5a5c839d9f0d0ee,South Jordan,Utah,No,840
3d6a3c111838d94f83354de5ea337d72,Sandy,Utah,No,840
3e21beb77be560e4274de9c6116874b2,Sandy,Utah,No,840
9754e7c714616c7981a6a252df630b9b,Sandy,Utah,No,840
2d39b3b8359180cc648f4f814101e46a,Sandy,Utah,No,840
ff36608ec5c660d4df9633e024644185,West Jordan,Utah,No,840
53eaf4d452318fb26b3b4e639499bba2,Sandy,Utah,No,840
9394fc0da15a6d91ad71bbd3d5def610,South Jordan,Utah,No,840
0967c1a3c6447cdd9ff119565b7ced21,San Francisco,California,No,941
8a8d64ef130e9b18251cb3dafe849744,Draper,Utah,No,840
4987dd1ddbf38cc481d99b749826d3d0,Draper,Utah,No,840
5c16bab1dfe7f4b36c2e1fefd1e318d9,Sandy,Utah,No,840
462d493dbfff5fc2444c8fc40452db20,Sandy,Utah,No,840
bef53407c3d44b36a2525f8b8232c9ac,Draper,Utah,No,840
8b39314089194f652177cf77ba8dd814,Sandy,Utah,No,840
d833dc9db0dde172d2a10fe4d28bd642,Sandy,Utah,No,840
d0f52931b15acad1209eb14f14090174,Sandy,Utah,No,840
2301b43492569364135c8208c1ab5283,Sandy,Utah,No,840
601336e1c3d553c9bbf2423a2f98e8ef,Sandy,Utah,No,840
d0275cd7771507d54cc557fc42920fb6,Sandy,Utah,Yes,840
faa719ec2c8dd3d8c1a192f8d4725a5c,,Utah,No,840
3e74a27bb6c251ddfffe750a5cf668da,South Jordan,Utah,Yes,840
c55d75da4458d3f0d14997dd38abf47b,Sandy,Utah,No,840
3f7c67b9d063409f2aad5559f456bfb8,Sandy,Utah,No,840
5b59b3c7d80668e3f431f96eb6d25e8e,Sandy,Utah,No,840
ba7f7c87b649d717065af3715b786b12,Phoenix,Arizona,No,850
cd9cba02536d0f1f1afcf586c0f5d43c,Sandy,Utah,No,840
7675faddd5851e2078dbe70add91866f,,Utah,No,840
688d2ba8231bb0e5a39464c355e8c9be,Sandy,Utah,No,840
3ff77ae208685d5ae62d5300828d2f39,Danbury,Connecticut,No,068
6cd0c11ca87be731eb116c01910a9c7e,Brewster,New York,No,105
a90280f596924a03dbb23398a44c4c55,Neptune,New Jersey,No,077
1d907c96ad8ac62848fafe9fd483c620,Brewster,New York,No,105
5a2afbe301de6d92c5fa09542ed34ceb,Danbury,Connecticut,No,068
dfea6758a6dd943672697fd1f324cc88,Brewster,New York,No,105
fcf96eda447a9e95efbf57bc4a8c2cbd,Mahopac,New York,No,105
9dd3c91e74e3a6ee9b11c1c6994beb72,Danbury,Connecticut,No,068
e06471780d40612a286d3085acbfb196,Phoenix,Arizona,No,850
34f79331b0afa2a2348547c9cc9d5544,Ogden,Utah,No,844
1654a0605021be7207d9271837ebeb30,Salt Lake City,Utah,No,841
ae275c1c6ff69ca8d6e2a54edc09e667,Layton,Utah,No,840
39f6c820a55913f1e67d0ba72288d0f4,Layton,Utah,No,840
d302bddd718c83200c64b11263417302,Jamaica,New York,Yes,114
3aac72a96890686b1db450ef33486122,Layton,Utah,No,840
f6ab9a018158c2d8c927098c00e4a07e,Syracuse,Utah,Yes,840
688bd8cad5f5dad95d3f52b1c74f58ca,Layton,Utah,No,840
d03eb4845a7eaeb6d95e5d4b3749fa8e,Layton,Utah,No,840
b52602076a24608b72257f320d6bd102,Layton,Utah,No,840
8e4e615c215e170c07fec7de7f77bdea,Layton,Utah,No,840
98e2c5c1c97de938674324ed40699eca,Layton,Utah,No,840
d2315aea446df6204fdee764c5c6f1ee,,Utah,No,
15e59d7a37a081f15c3fccd14cf6ed6e,Syracuse,Utah,No,840
3242c9019e73adf91bc6ed601bd8638f,Matawan,New Jersey,No,077
5b1a8861d387e8989a13ae4678111856,Layton,Utah,No,840
700aa5b8190187f12709d8d75b2e9ecd,Layton,Utah,No,840
8d46c8c3cea5fb3d34fad8a538c9c0f6,Layton,Utah,No,840
e9fb5818c1005fd19c4d3fef9cdcece1,Syracuse,Utah,No,840
a3e1b42cc2bb0e76f200b14c09d0aeac,Layton,Utah,No,840
6a61b8f724653671d2a9194c2938d9cb,Layton,Utah,No,840
1145a5ba3999277fe2930be917b244a6,,California,No,
3a8cbde297a47de9416e164bafdbbfe1,Brigham City,Utah,No,843
ec203feb77f9d853eea66514ca78b26e,Ogden,Utah,Yes,844
853c129088fb3fc0bb4b0daf58053ac5,Layton,Utah,No,840
a660ee7656bf5a167154d252ea6d22db,,other,No,
32990df04b55df065507c0e267721b9f,Layton,Utah,No,840
233fb8cb5bf6e76a07aa8a14b105f77e,,Utah,No,
b4c38404cf7292e3e246c8ef2c02a603,Layton,Utah,No,840
82d8d323941e075acd8844ab70dbc3a5,Syracuse,Utah,No,840
a33b7c566f63fd49902bf00242e15d92,Roy,Utah,No,840
8a21c3dc8a6078a055821573ab33c151,Layton,Utah,No,840
0cd67a53a038060c8f4e0368a95a4a7d,Layton,Utah,No,840
e853958c73cc1d1be4009d80f5feddd5,Layton,Utah,No,840
da3eae0b16525a306c017fc7b482080c,Brigham City,Utah,No,843
c53ced4ad0459c5015c982c23098d7cf,Layton,Utah,No,840
665ecdba88832ec3fe757f2f2e9f9040,,Utah,No,
3025c63b6adfaa7271867924012290d6,Salt Lake City,Utah,No,841
501470b5fc1e36e1420f858a9ede325b,Layton,Utah,No,840
a35abe9f5bfb23d03e9ba9f44688ca00,Layton,Utah,No,840
d589503ed845716287ecd9921e041662,Layton,Utah,No,840
0d94efc4897b42e33a43291d1309ed74,Layton,Utah,No,840
d50923d902d2abc10d12fa6f986fdf37,Layton,Utah,No,840
5963738343e83224175c47879f386eb1,Roy,Utah,No,840
b2cf1a816f84ec8b0cd8d1967da4793f,Roy,Utah,No,840
8071db7d4c0d4abe4d2cb33a7d617e59,Layton,Utah,No,840
e9071766a9afcd15215102679c1693f4,Roy,Utah,Yes,840
d0e25fdb0d61616f94d7be3b67281361,,Utah,No,
e02496b6475c127b8e6f2760bdac1bb0,,Pennsylvania,No,
68c0575248a21ba72ed8d5de3559717a,Layton,Utah,No,840
f93bf9650534fff379c54fb41264360d,Layton,Utah,No,840
2f5bf13e7fd32d85603c6e17b791df29,Rowland Heights,California,No,917
7fa4ba90a14923adf656cdaf89404392,Layton,Utah,No,840
230ca7877752158aaab598d8d068a4dd,Layton,Utah,No,840
4c13bb21559fbdb49ca27d48246dcc89,Layton,Utah,No,840
bddda6c0aa67751697e807d2466bbddc,Layton,Utah,No,840
ee0827d48995df9efc4f01b217a93773,Layton,Utah,No,840
f55f71f5d6c0526386c34f6fd82f8999,Layton,Utah,No,840
3ce2d9980569758d04d75557d0d8da6c,Mount Prospect,Illinois,No,600
94d56451a873cee6a38134cc0aac3eac,Alpharetta,Georgia,No,300
